simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
852,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.16
853,Beverton-Holt,K,10000,Beverton-Holt,10037.3,9662.52,10427.31,1.003,0.3729999999999927,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.77,0.11,327.92,10037.3
853,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,327.92,72.77,1355.76,1.005,-54.723745275891396,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.77,0.11,327.92,10037.3
853,Beverton-Holt,alpha,5.1,Beverton-Holt,6.77,3.76,9.83,1.005,32.74509803921569,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.77,0.11,327.92,10037.3
853,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.77,0.11,327.92,10037.3
853,Ricker,K,10000,Beverton-Holt,15238.1,1147.87,219433.52,1.005,52.38100000000001,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.22,15.97,962.91,15238.1
853,Ricker,Smsy,1928.814402774944,Beverton-Holt,962.91,33.29,32647.97,1.018,-50.07762288509034,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.22,15.97,962.91,15238.1
853,Ricker,alpha,5.1,Beverton-Holt,5.22,0.22,9.78,1.015,2.3529411764705905,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.22,15.97,962.91,15238.1
853,Ricker,sigma,0.1,Beverton-Holt,15.97,12.34,22.09,1.01,15870,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.22,15.97,962.91,15238.1
853,Beverton-Holt,K,10000,Ricker,9621.3,9180.01,10176.12,1,-3.7870000000000075,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.09,9621.3
853,Beverton-Holt,Smsy,724.2648536151773,Ricker,3699.09,3467.8,3993.18,1,410.7371953141099,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.09,9621.3
853,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.84,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.09,9621.3
853,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.002,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.09,9621.3
853,Ricker,K,10000,Ricker,9946.97,9844.52,10049.7,1.001,-0.5303000000000065,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9946.97
853,Ricker,Smsy,1928.814402774944,Ricker,1926.55,1921.47,1931.7,1,-0.11739868655513594,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9946.97
853,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9946.97
853,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9946.97
854,Beverton-Holt,K,10000,Beverton-Holt,10044.3,9680.31,10443.92,1.002,0.44299999999999273,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.57,0.11,360.97,10044.3
854,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,360.97,74.42,1392.27,1.002,-50.160497475721264,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.57,0.11,360.97,10044.3
854,Beverton-Holt,alpha,5.1,Beverton-Holt,6.57,3.7,9.79,1.002,28.82352941176472,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.57,0.11,360.97,10044.3
854,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.002,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.57,0.11,360.97,10044.3
854,Ricker,K,10000,Beverton-Holt,16317.55,1236.31,213151.42,1.008,63.175499999999985,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.95,16.04,1151.34,16317.55
854,Ricker,Smsy,1928.814402774944,Beverton-Holt,1151.34,39.74,35685.8,1.006,-40.30840923089377,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.95,16.04,1151.34,16317.55
854,Ricker,alpha,5.1,Beverton-Holt,4.95,0.28,9.7,1.005,-2.941176470588225,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.95,16.04,1151.34,16317.55
854,Ricker,sigma,0.1,Beverton-Holt,16.04,12.46,22.14,1.004,15940,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.95,16.04,1151.34,16317.55
854,Beverton-Holt,K,10000,Ricker,9621.72,9164.74,10162.04,1.001,-3.7828000000000066,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.34,9621.72
854,Beverton-Holt,Smsy,724.2648536151773,Ricker,3700.34,3462.42,3990.76,1.001,410.90978411139315,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.34,9621.72
854,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.34,9621.72
854,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.002,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.34,9621.72
854,Ricker,K,10000,Ricker,9946.68,9842.14,10046,1,-0.5331999999999971,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.57,9946.68
854,Ricker,Smsy,1928.814402774944,Ricker,1926.57,1921.5,1931.69,1,-0.11636178015443673,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.57,9946.68
854,Ricker,alpha,5.1,Ricker,5.08,5.01,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.57,9946.68
854,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.57,9946.68
855,Beverton-Holt,K,10000,Beverton-Holt,10045.6,9673.84,10443.6,1.003,0.4560000000000036,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.68,0.11,342.82,10045.6
855,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,342.82,73.55,1369.17,1.007,-52.666486812274606,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.68,0.11,342.82,10045.6
855,Beverton-Holt,alpha,5.1,Beverton-Holt,6.68,3.73,9.81,1.007,30.98039215686275,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.68,0.11,342.82,10045.6
855,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.15,1.002,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.68,0.11,342.82,10045.6
855,Ricker,K,10000,Beverton-Holt,15436.6,936.08,175033.35,1.008,54.366,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.04,16.22,1051.14,15436.6
855,Ricker,Smsy,1928.814402774944,Beverton-Holt,1051.14,43.26,27975.89,1.008,-45.50331029840157,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.04,16.22,1051.14,15436.6
855,Ricker,alpha,5.1,Beverton-Holt,5.04,0.25,9.73,1.009,-1.1764705882352866,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.04,16.22,1051.14,15436.6
855,Ricker,sigma,0.1,Beverton-Holt,16.22,12.19,22.1,1.008,16119.999999999996,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.04,16.22,1051.14,15436.6
855,Beverton-Holt,K,10000,Ricker,9619.72,9172.79,10194,1,-3.8028000000000066,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.11,9619.72
855,Beverton-Holt,Smsy,724.2648536151773,Ricker,3699.11,3462.09,4000.03,1.001,410.73995673486644,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.11,9619.72
855,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.11,9619.72
855,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.002,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.11,9619.72
855,Ricker,K,10000,Ricker,9945.85,9844.46,10050.2,1,-0.5414999999999963,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9945.85
855,Ricker,Smsy,1928.814402774944,Ricker,1926.56,1921.46,1931.7,1,-0.11688023335478633,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9945.85
855,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9945.85
855,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9945.85
856,Beverton-Holt,K,10000,Beverton-Holt,10047.3,9670.03,10469.2,1.003,0.4729999999999927,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,347.99,10047.3
856,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,347.99,74.03,1425.66,1.006,-51.952659546710926,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,347.99,10047.3
856,Beverton-Holt,alpha,5.1,Beverton-Holt,6.66,3.65,9.8,1.006,30.58823529411766,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,347.99,10047.3
856,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.15,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,347.99,10047.3
856,Ricker,K,10000,Beverton-Holt,14822.7,1150.04,163023.3,1.01,48.227000000000004,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.09,1054.08,14822.7
856,Ricker,Smsy,1928.814402774944,Beverton-Holt,1054.08,34.47,25771.31,1.005,-45.35088505749866,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.09,1054.08,14822.7
856,Ricker,alpha,5.1,Beverton-Holt,5.07,0.31,9.76,1.003,-0.5882352941176345,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.09,1054.08,14822.7
856,Ricker,sigma,0.1,Beverton-Holt,16.09,12.33,22.03,1.003,15990,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.09,1054.08,14822.7
856,Beverton-Holt,K,10000,Ricker,9625.27,9169.69,10186.11,1.001,-3.7472999999999956,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.33,9625.27
856,Beverton-Holt,Smsy,724.2648536151773,Ricker,3704.33,3461.75,3994.2,1.002,411.46068755232136,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.33,9625.27
856,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.003,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.33,9625.27
856,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.33,9625.27
856,Ricker,K,10000,Ricker,9945.97,9841.53,10048.2,1,-0.5403000000000066,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.97
856,Ricker,Smsy,1928.814402774944,Ricker,1926.55,1921.43,1931.6,1,-0.11739868655513594,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.97
856,Ricker,alpha,5.1,Ricker,5.08,5.01,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.97
856,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.97
857,Beverton-Holt,K,10000,Beverton-Holt,10040.7,9675.37,10425.6,1.003,0.4070000000000073,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.75,0.11,332.05,10040.7
857,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,332.05,72.49,1347.63,1.006,-54.15351188966741,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.75,0.11,332.05,10040.7
857,Beverton-Holt,alpha,5.1,Beverton-Holt,6.75,3.77,9.84,1.005,32.352941176470594,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.75,0.11,332.05,10040.7
857,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.75,0.11,332.05,10040.7
857,Ricker,K,10000,Beverton-Holt,16261.65,1357.7,223162.2,1.01,62.6165,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.07,1082.03,16261.65
857,Ricker,Smsy,1928.814402774944,Beverton-Holt,1082.03,37.71,32711.24,1.008,-43.90180836252018,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.07,1082.03,16261.65
857,Ricker,alpha,5.1,Beverton-Holt,5.17,0.27,9.79,1.005,1.3725490196078487,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.07,1082.03,16261.65
857,Ricker,sigma,0.1,Beverton-Holt,16.07,12.22,21.75,1.006,15970,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.07,1082.03,16261.65
857,Beverton-Holt,K,10000,Ricker,9624.02,9162.96,10181.25,1.001,-3.759799999999996,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.78,9624.02
857,Beverton-Holt,Smsy,724.2648536151773,Ricker,3701.78,3461.67,4000.27,1.002,411.1086064058635,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.78,9624.02
857,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.003,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.78,9624.02
857,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.78,9624.02
857,Ricker,K,10000,Ricker,9945.7,9843.58,10049.6,1,-0.5429999999999927,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.7
857,Ricker,Smsy,1928.814402774944,Ricker,1926.54,1921.38,1931.71,1,-0.11791713975548555,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.7
857,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.7
857,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.7
858,Beverton-Holt,K,10000,Beverton-Holt,10044.5,9673.91,10448.4,1.003,0.445,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,350.98,10044.5
858,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,350.98,73,1400.96,1.004,-51.5398271436093,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,350.98,10044.5
858,Beverton-Holt,alpha,5.1,Beverton-Holt,6.62,3.68,9.83,1.003,29.803921568627466,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,350.98,10044.5
858,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,350.98,10044.5
858,Ricker,K,10000,Beverton-Holt,15329.9,1244.41,174947.35,1.003,53.299,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.11,15.95,1045.25,15329.9
858,Ricker,Smsy,1928.814402774944,Beverton-Holt,1045.25,36.48,24854.03,1.005,-45.80867923340778,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.11,15.95,1045.25,15329.9
858,Ricker,alpha,5.1,Beverton-Holt,5.11,0.33,9.73,1.007,0.19607843137256226,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.11,15.95,1045.25,15329.9
858,Ricker,sigma,0.1,Beverton-Holt,15.95,12.26,21.97,1.005,15850,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.11,15.95,1045.25,15329.9
858,Beverton-Holt,K,10000,Ricker,9619.57,9167.82,10171.71,1.001,-3.804300000000003,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3698.5,9619.57
858,Beverton-Holt,Smsy,724.2648536151773,Ricker,3698.5,3463.85,3988.48,1.001,410.6557334017921,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3698.5,9619.57
858,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3698.5,9619.57
858,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3698.5,9619.57
858,Ricker,K,10000,Ricker,9945.22,9844.39,10046.2,1.001,-0.5478000000000065,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.52,9945.22
858,Ricker,Smsy,1928.814402774944,Ricker,1926.52,1921.47,1931.78,1,-0.11895404615618477,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.52,9945.22
858,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.52,9945.22
858,Ricker,sigma,0.1,Ricker,0.12,0.09,0.17,1,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.52,9945.22
859,Beverton-Holt,K,10000,Beverton-Holt,10046.3,9679.49,10457.74,1.003,0.46299999999999275,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,353.84,10046.3
859,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,353.84,74.38,1417.76,1.004,-51.144943975425136,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,353.84,10046.3
859,Beverton-Holt,alpha,5.1,Beverton-Holt,6.62,3.65,9.78,1.004,29.803921568627466,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,353.84,10046.3
859,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,353.84,10046.3
859,Ricker,K,10000,Beverton-Holt,14856.15,1166.52,205807.65,1.016,48.561499999999995,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.06,16.07,1028.85,14856.15
859,Ricker,Smsy,1928.814402774944,Beverton-Holt,1028.85,37.94,31854.88,1.013,-46.65894248198192,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.06,16.07,1028.85,14856.15
859,Ricker,alpha,5.1,Beverton-Holt,5.06,0.27,9.74,1.006,-0.7843137254901968,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.06,16.07,1028.85,14856.15
859,Ricker,sigma,0.1,Beverton-Holt,16.07,12,22.12,1.008,15970,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.06,16.07,1028.85,14856.15
859,Beverton-Holt,K,10000,Ricker,9622.42,9172.33,10174.61,1.002,-3.7757999999999994,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.66,9622.42
859,Beverton-Holt,Smsy,724.2648536151773,Ricker,3700.66,3467.43,3990.69,1.002,410.9539668434976,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.66,9622.42
859,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.002,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.66,9622.42
859,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.66,9622.42
859,Ricker,K,10000,Ricker,9944.85,9842.36,10048.51,1,-0.5514999999999963,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.62,9944.85
859,Ricker,Smsy,1928.814402774944,Ricker,1926.62,1921.42,1931.79,1,-0.11376951415268867,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.62,9944.85
859,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.62,9944.85
859,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.62,9944.85
860,Beverton-Holt,K,10000,Beverton-Holt,10038.25,9670.08,10416.61,1.003,0.3825,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.69,0.11,341.64,10038.25
860,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,341.64,72.99,1346.5,1.006,-52.829410636910026,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.69,0.11,341.64,10038.25
860,Beverton-Holt,alpha,5.1,Beverton-Holt,6.69,3.77,9.83,1.006,31.17647058823531,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.69,0.11,341.64,10038.25
860,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.69,0.11,341.64,10038.25
860,Ricker,K,10000,Beverton-Holt,16378.45,1375.59,179210.97,1.007,63.78450000000001,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.17,1079.42,16378.45
860,Ricker,Smsy,1928.814402774944,Beverton-Holt,1079.42,40.9,26234.49,1.002,-44.03712464781155,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.17,1079.42,16378.45
860,Ricker,alpha,5.1,Beverton-Holt,5.07,0.34,9.73,1.008,-0.5882352941176345,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.17,1079.42,16378.45
860,Ricker,sigma,0.1,Beverton-Holt,16.17,12.35,22.39,1.007,16070,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.17,1079.42,16378.45
860,Beverton-Holt,K,10000,Ricker,9618.93,9155.82,10148.43,1.001,-3.810699999999997,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3697.15,9618.93
860,Beverton-Holt,Smsy,724.2648536151773,Ricker,3697.15,3463.55,3975.45,1.001,410.4693375007262,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3697.15,9618.93
860,Beverton-Holt,alpha,5.1,Ricker,1.67,1.51,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3697.15,9618.93
860,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3697.15,9618.93
860,Ricker,K,10000,Ricker,9946.8,9843.56,10047.3,1.001,-0.5320000000000072,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9946.8
860,Ricker,Smsy,1928.814402774944,Ricker,1926.53,1921.25,1931.83,1.001,-0.11843559295583517,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9946.8
860,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9946.8
860,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9946.8
861,Beverton-Holt,K,10000,Beverton-Holt,10045.5,9674.38,10485.31,1.011,0.455,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.58,0.11,362,10045.5
861,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,362,73.69,1383.96,1.01,-50.01828430675984,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.58,0.11,362,10045.5
861,Beverton-Holt,alpha,5.1,Beverton-Holt,6.58,3.69,9.81,1.008,29.01960784313727,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.58,0.11,362,10045.5
861,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.58,0.11,362,10045.5
861,Ricker,K,10000,Beverton-Holt,15645.05,1163.27,189930.42,1.011,56.45049999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.18,1051.34,15645.05
861,Ricker,Smsy,1928.814402774944,Beverton-Holt,1051.34,37.83,26845.92,1.009,-45.492941234394586,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.18,1051.34,15645.05
861,Ricker,alpha,5.1,Beverton-Holt,5.17,0.33,9.78,1.001,1.3725490196078487,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.18,1051.34,15645.05
861,Ricker,sigma,0.1,Beverton-Holt,16.18,12.34,22.51,1.009,16079.999999999996,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.18,1051.34,15645.05
861,Beverton-Holt,K,10000,Ricker,9624.08,9175.99,10171.61,1.001,-3.7592000000000008,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.8,9624.08
861,Beverton-Holt,Smsy,724.2648536151773,Ricker,3701.8,3462.11,3991.56,1.001,411.11136782662004,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.8,9624.08
861,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.8,9624.08
861,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.8,9624.08
861,Ricker,K,10000,Ricker,9947.2,9843.63,10047.5,1,-0.5279999999999927,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.51,9947.2
861,Ricker,Smsy,1928.814402774944,Ricker,1926.51,1921.53,1931.64,1,-0.11947249935653438,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.51,9947.2
861,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.51,9947.2
861,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.51,9947.2
862,Beverton-Holt,K,10000,Beverton-Holt,10041.45,9667.36,10456.4,1.003,0.41450000000000725,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.74,0.11,333.72,10041.45
